        2.89405	      -0.969536	       -0.24495	
        2.90615	      -0.972428	      -0.233206	
        2.91824	      -0.975177	      -0.221428	
        2.93034	      -0.977784	      -0.209618	
        2.94243	      -0.980248	      -0.197777	
        2.95453	      -0.982568	      -0.185907	
        2.96662	      -0.984745	      -0.174009	
        2.97871	      -0.986777	      -0.162087	
        2.99081	      -0.988665	       -0.15014	
         3.0029	      -0.990409	      -0.138172	
          3.015	      -0.992008	      -0.126184	
        3.02709	      -0.993461	      -0.114177	
        3.03919	      -0.994769	      -0.102153	
        3.05128	      -0.995932	     -0.0901142	
        3.06338	      -0.996949	     -0.0780624	
        3.07547	       -0.99782	     -0.0659991	
        3.08756	      -0.998546	     -0.0539262	
        3.09966	      -0.999125	     -0.0418454	
        3.11175	      -0.999558	     -0.0297585	
        3.12385	      -0.999845	     -0.0176672	
        3.13594	      -0.999985	    -0.00557337	
        3.14804	      -0.999979	      0.0065213	
        3.16013	      -0.999827	       0.018615	
        3.17223	      -0.999529	       0.030706	
        3.18432	      -0.999085	      0.0427925	
        3.19641	      -0.998494	      0.0548727	
        3.20851	      -0.997757	       0.066945	
         3.2206	      -0.996875	      0.0790074	
         3.2327	      -0.995846	      0.0910582	
        3.24479	      -0.994672	       0.103096	
        3.25689	      -0.993353	       0.115118	
        3.26898	      -0.991888	       0.127124	
        3.28108	      -0.990278	       0.139111	
        3.29317	      -0.988523	       0.151078	
        3.30526	      -0.986623	       0.163022	
        3.31736	      -0.984579	       0.174943	
        3.32945	      -0.982391	       0.186838	
        3.34155	       -0.98006	       0.198706	
        3.35364	      -0.977585	       0.210545	
        3.36574	      -0.974967	       0.222353	
        3.37783	      -0.972207	       0.234128	
        3.38993	      -0.969304	       0.245869	
        3.40202	      -0.966259	       0.257574	
        3.41411	      -0.963073	       0.269242	
        3.42621	      -0.959747	        0.28087	
         3.4383	      -0.956279	       0.292457	
         3.4504	      -0.952672	       0.304001	
        3.46249	      -0.948926	       0.315501	
        3.47459	      -0.945041	       0.326955	
        3.48668	      -0.941017	       0.338361	
        3.49878	      -0.936856	       0.349717	
        3.51087	      -0.932558	       0.361022	
        3.52296	      -0.928124	       0.372274	
        3.53506	      -0.923553	       0.383472	
        3.54715	      -0.918848	       0.394614	
        3.55925	      -0.914008	       0.405698	
        3.57134	      -0.909034	       0.416723	
        3.58344	      -0.903928	       0.427687	
        3.59553	      -0.898689	       0.438588	
        3.60763	      -0.893319	       0.449425	
        3.61972	      -0.887818	       0.460196	
        3.63181	      -0.882187	         0.4709	
        3.64391	      -0.876427	       0.481536	
          3.656	      -0.870539	         0.4921	
         3.6681	      -0.864524	       0.502593	
        3.68019	      -0.858382	       0.513012	
        3.69229	      -0.852115	       0.523356	
        3.70438	      -0.845723	       0.533624	
        3.71648	      -0.839207	       0.543813	
        3.72857	      -0.832569	       0.553923	
        3.74066	      -0.825808	       0.563952	
        3.75276	      -0.818927	       0.573899	
        3.76485	      -0.811926	       0.583761	
        3.77695	      -0.804807	       0.593538	
        3.78904	      -0.797569	       0.603229	
        3.80114	      -0.790215	       0.612831	
        3.81323	      -0.782746	       0.622343	
        3.82533	      -0.775162	       0.631764	
        3.83742	      -0.767464	       0.641093	
        3.84951	      -0.759654	       0.650328	
        3.86161	      -0.751733	       0.659468	
         3.8737	      -0.743703	       0.668512	
         3.8858	      -0.735563	       0.677458	
        3.89789	      -0.727316	       0.686304	
        3.90999	      -0.718962	       0.695051	
        3.92208	      -0.710503	       0.703695	
        3.93418	       -0.70194	       0.712237	
        3.94627	      -0.693275	       0.720674	
        3.95836	      -0.684508	       0.729007	
        3.97046	      -0.675641	       0.737232	
        3.98255	      -0.666675	        0.74535	
        3.99465	      -0.657612	       0.753358	
        4.00674	      -0.648452	       0.761256	
        4.01884	      -0.639198	       0.769043	
        4.03093	       -0.62985	       0.776718	
        4.04303	       -0.62041	       0.784279	
        4.05512	      -0.610879	       0.791725	
        4.06721	      -0.601259	       0.799055	
        4.07931	      -0.591551	       0.806269	
         4.0914	      -0.581756	       0.813364	
         4.1035	      -0.571877	       0.820341	
        4.11559	      -0.561913	       0.827197	
        4.12769	      -0.551868	       0.833933	
        4.13978	      -0.541741	       0.840546	
        4.15188	      -0.531536	       0.847037	
        4.16397	      -0.521252	       0.853404	
        4.17606	      -0.510893	       0.859645	
        4.18816	      -0.500459	       0.865762	
        4.20025	      -0.489951	       0.871751	
        4.21235	      -0.479372	       0.877613	
        4.22444	      -0.468723	       0.883346	
        4.23654	      -0.458005	       0.888951	
        4.24863	       -0.44722	       0.894425	
        4.26073	       -0.43637	       0.899769	
        4.27282	      -0.425456	        0.90498	
        4.28491	      -0.414479	        0.91006	
        4.29701	      -0.403442	       0.915006	
         4.3091	      -0.392346	       0.919819	
         4.3212	      -0.381193	       0.924497	
        4.33329	      -0.369984	       0.929039	
        4.34539	       -0.35872	       0.933446	
        4.35748	      -0.347405	       0.937716	
        4.36958	      -0.336038	       0.941849	
        4.38167	      -0.324622	       0.945845	
        4.39376	      -0.313159	       0.949702	
        4.40586	       -0.30165	        0.95342	
        4.41795	      -0.290097	       0.956998	
        4.43005	      -0.278501	       0.960437	
        4.44214	      -0.266865	       0.963735	
        4.45424	       -0.25519	       0.966892	
        4.46633	      -0.243477	       0.969908	
        4.47843	      -0.231729	       0.972781	
        4.49052	      -0.219947	       0.975513	
        4.50261	      -0.208132	       0.978102	
        4.51471	      -0.196287	       0.980547	
         4.5268	      -0.184414	        0.98285	
         4.5389	      -0.172513	       0.985008	
        4.55099	      -0.160588	       0.987023	
        4.56309	      -0.148638	       0.988893	
        4.57518	      -0.136667	       0.990618	
        4.58728	      -0.124676	       0.992198	
        4.59937	      -0.112667	       0.993634	
        4.61146	      -0.100642	       0.994924	
        4.62356	     -0.0886012	       0.996068	
        4.63565	     -0.0765478	       0.997067	
        4.64775	     -0.0644833	        0.99792	
        4.65984	     -0.0524093	       0.998627	
        4.67194	     -0.0403276	       0.999188	
        4.68403	       -0.02824	       0.999602	
        4.69613	     -0.0161484	       0.999871	
        4.70822	     -0.0040543	       0.999993	
        4.72031	     0.00804035	       0.999969	
        4.73241	      0.0201338	       0.999798	
         4.7445	      0.0322243	       0.999482	
         4.7566	      0.0443102	       0.999019	
        4.76869	      0.0563895	        0.99841	
        4.78079	      0.0684606	       0.997655	
        4.79288	      0.0805216	       0.996754	
        4.80498	      0.0925709	       0.995707	
        4.81707	       0.104607	       0.994515	
        4.82916	       0.116627	       0.993177	
        4.84126	       0.128631	       0.991694	
        4.85335	       0.140615	       0.990065	
        4.86545	       0.152579	       0.988292	
        4.87754	       0.164521	       0.986375	
        4.88964	       0.176438	       0.984313	
        4.90173	        0.18833	       0.982107	
        4.91383	       0.200194	       0.979757	
        4.92592	       0.212029	       0.977264	
        4.93801	       0.223833	       0.974629	
        4.95011	       0.235605	        0.97185	
         4.9622	       0.247341	        0.96893	
         4.9743	       0.259042	       0.965867	
        4.98639	       0.270705	       0.962664	
        4.99849	       0.282328	       0.959319	
        5.01058	       0.293909	       0.955834	
        5.02268	       0.305448	        0.95221	
        5.03477	       0.316942	       0.948446	
        5.04686	        0.32839	       0.944543	
        5.05896	        0.33979	       0.940503	
        5.07105	        0.35114	       0.936324	
        5.08315	       0.362438	       0.932009	
        5.09524	       0.373684	       0.927557	
        5.10734	       0.384875	        0.92297	
        5.11943	        0.39601	       0.918248	
        5.13153	       0.407086	       0.913391	
        5.14362	       0.418104	       0.908401	
        5.15571	        0.42906	       0.903277	
        5.16781	       0.439953	       0.898022	
         5.1799	       0.450782	       0.892636	
          5.192	       0.461545	       0.887118	
        5.20409	        0.47224	       0.881471	
        5.21619	       0.482866	       0.875695	
        5.22828	       0.493422	       0.869791	
        5.24037	       0.503906	        0.86376	
        5.25247	       0.514316	       0.857602	
        5.26456	        0.52465	       0.851319	
        5.27666	       0.534908	       0.844912	
        5.28875	       0.545088	        0.83838	
        5.30085	       0.555188	       0.831727	
        5.31294	       0.565206	       0.824951	
        5.32504	       0.575142	       0.818055	
        5.33713	       0.584994	       0.811039	
        5.34922	        0.59476	       0.803905	
        5.36132	        0.60444	       0.796652	
        5.37341	        0.61403	       0.789284	
        5.38551	       0.623531	         0.7818	
         5.3976	       0.632941	       0.774201	
         5.4097	       0.642259	        0.76649	
        5.42179	       0.651482	       0.758666	
        5.43389	        0.66061	       0.750731	
        5.44598	       0.669641	       0.742686	
        5.45807	       0.678575	       0.734533	
        5.47017	       0.687409	       0.726272	
        5.48226	       0.696142	       0.717906	
        5.49436	       0.704774	       0.709434	
        5.50645	       0.713303	       0.700858	
        5.51855	       0.721727	        0.69218	
        5.53064	       0.730046	         0.6834	
        5.54274	       0.738258	       0.674521	
        5.55483	       0.746362	       0.665542	
        5.56692	       0.754356	       0.656467	
        5.57902	       0.762241	       0.647295	
        5.59111	       0.770014	       0.638029	
        5.60321	       0.777674	        0.62867	
         5.6153	       0.785221	       0.619218	
         5.6274	       0.792652	       0.609676	
        5.63949	       0.799968	       0.600045	
        5.65159	       0.807167	       0.590326	
        5.66368	       0.814247	        0.58052	
        5.67577	       0.821209	        0.57063	
        5.68787	        0.82805	       0.560656	
        5.69996	        0.83477	         0.5506	
        5.71206	       0.841369	       0.540464	
        5.72415	       0.847844	       0.530249	
        5.73625	       0.854195	       0.519956	
        5.74834	       0.860421	       0.509587	
        5.76044	       0.866521	       0.499143	
        5.77253	       0.872495	       0.488627	
        5.78462	        0.87834	       0.478038	
        5.79672	       0.884058	        0.46738	
        5.80881	       0.889646	       0.456654	
        5.82091	       0.895104	       0.445861	
          5.833	       0.900431	       0.435003	
         5.8451	       0.905626	       0.424081	
        5.85719	       0.910689	       0.413096	
        5.86929	       0.915618	       0.402052	
        5.88138	       0.920414	       0.390949	
        5.89347	       0.925075	       0.379788	
        5.90557	       0.929601	       0.368572	
        5.91766	        0.93399	       0.357302	
        5.92976	       0.938243	        0.34598	
        5.94185	       0.942359	       0.334607	
        5.95395	       0.946337	       0.323185	
        5.96604	       0.950177	       0.311716	
        5.97814	       0.953877	       0.300202	
        5.99023	       0.957438	       0.288643	
              6	       0.960212	       0.279275	
