       0.317458	      -0.754021	       0.349252	      -0.311044	       -0.25127	         1.0651	     -0.0979818	       0.903954	       0.171574	       -1.05905	      -0.638546	       0.155096	       0.466972	
       0.321515	      -0.750343	       0.349935	      -0.315345	      -0.253848	        1.06573	      -0.096087	       0.909383	       0.165394	       -1.06126	      -0.632406	       0.151876	       0.467012	
       0.325562	      -0.746651	       0.350592	      -0.319645	      -0.256395	        1.06634	     -0.0941968	       0.914759	       0.159147	       -1.06344	      -0.626196	       0.148677	       0.467049	
         0.3296	      -0.742947	       0.351222	      -0.323943	      -0.258911	        1.06693	      -0.092311	       0.920081	       0.152835	       -1.06558	      -0.619918	       0.145499	       0.467082	
       0.333628	       -0.73923	       0.351825	      -0.328239	      -0.261395	        1.06751	     -0.0904297	       0.925349	       0.146459	       -1.06769	      -0.613572	        0.14234	       0.467113	
       0.337646	      -0.735502	         0.3524	      -0.332533	      -0.263848	        1.06807	     -0.0885528	       0.930559	       0.140019	       -1.06976	      -0.607159	       0.139201	        0.46714	
       0.341654	      -0.731762	       0.352949	      -0.336825	      -0.266269	        1.06863	     -0.0866802	       0.935712	       0.133516	       -1.07179	      -0.600681	       0.136081	       0.467165	
       0.345653	      -0.728009	        0.35347	      -0.341116	      -0.268658	        1.06916	      -0.084812	       0.940806	       0.126951	       -1.07379	      -0.594139	        0.13298	       0.467188	
       0.349642	      -0.724246	       0.353963	      -0.345403	      -0.271015	        1.06969	     -0.0829481	        0.94584	       0.120324	       -1.07574	      -0.587532	       0.129897	       0.467208	
       0.353623	      -0.720471	       0.354429	      -0.349689	       -0.27334	         1.0702	     -0.0810884	       0.950812	       0.113638	       -1.07764	      -0.580864	       0.126832	       0.467226	
       0.357594	      -0.716686	       0.354867	      -0.353972	      -0.275634	         1.0707	     -0.0792329	       0.955722	       0.106892	       -1.07951	      -0.574134	       0.123784	       0.467242	
       0.361556	      -0.712889	       0.355277	      -0.358253	      -0.277895	        1.07118	     -0.0773816	       0.960567	       0.100088	       -1.08132	      -0.567343	       0.120753	       0.467256	
        0.36551	      -0.709082	       0.355659	      -0.362532	      -0.280125	        1.07165	     -0.0755343	       0.965348	      0.0932259	       -1.08309	      -0.560493	       0.117739	       0.467268	
       0.369455	      -0.705265	       0.356013	      -0.366808	      -0.282322	        1.07211	      -0.073691	       0.970063	      0.0863079	        -1.0848	      -0.553586	       0.114741	       0.467278	
       0.373391	      -0.701437	       0.356339	      -0.371081	      -0.284488	        1.07256	     -0.0718516	       0.974711	      0.0793345	       -1.08647	      -0.546621	       0.111758	       0.467287	
       0.377319	      -0.697599	       0.356637	      -0.375352	      -0.286621	        1.07299	     -0.0700162	       0.979291	      0.0723069	       -1.08808	      -0.539601	       0.108791	       0.467294	
       0.381238	      -0.693752	       0.356907	       -0.37962	      -0.288722	        1.07341	     -0.0681845	       0.983801	       0.065226	       -1.08964	      -0.532526	       0.105839	         0.4673	
        0.38515	      -0.689895	       0.357148	      -0.383885	      -0.290791	        1.07382	     -0.0663566	       0.988241	      0.0580931	       -1.09114	      -0.525397	       0.102902	       0.467304	
       0.389054	      -0.686029	       0.357361	      -0.388147	      -0.292828	        1.07422	     -0.0645324	        0.99261	      0.0509092	       -1.09259	      -0.518217	      0.0999786	       0.467307	
        0.39295	      -0.682153	       0.357545	      -0.392407	      -0.294833	         1.0746	     -0.0627118	       0.996907	      0.0436754	       -1.09398	      -0.510985	      0.0970691	        0.46731	
       0.396838	      -0.678268	       0.357701	      -0.396663	      -0.296806	        1.07497	     -0.0608947	        1.00113	       0.036393	        -1.0953	      -0.503704	      0.0941729	       0.467311	
       0.400719	      -0.674375	       0.357828	      -0.400917	      -0.298747	        1.07533	     -0.0590811	        1.00528	      0.0290631	       -1.09657	      -0.496375	      0.0912896	       0.467312	
       0.404593	      -0.670473	       0.357926	      -0.405167	      -0.300655	        1.07568	     -0.0572708	        1.00936	       0.021687	       -1.09778	      -0.488998	       0.088419	       0.467311	
       0.408459	      -0.666562	       0.357996	      -0.409414	      -0.302532	        1.07602	     -0.0554639	        1.01336	      0.0142657	       -1.09892	      -0.481576	      0.0855605	        0.46731	
       0.412319	      -0.662643	       0.358036	      -0.413658	      -0.304376	        1.07634	     -0.0536601	        1.01728	     0.00680067	       -1.09999	      -0.474109	      0.0827139	       0.467308	
       0.416172	      -0.658716	       0.358048	      -0.417898	      -0.306189	        1.07665	     -0.0518595	        1.02112	   -0.000706936	         -1.101	      -0.466599	      0.0798786	       0.467306	
       0.420019	      -0.654781	       0.358031	      -0.422135	      -0.307969	        1.07696	      -0.050062	        1.02489	    -0.00825582	       -1.10195	      -0.459047	      0.0770544	       0.467303	
       0.423859	      -0.650838	       0.357985	      -0.426369	      -0.309717	        1.07725	     -0.0482674	        1.02858	     -0.0158447	       -1.10282	      -0.451455	      0.0742408	         0.4673	
       0.427693	      -0.646887	        0.35791	      -0.430599	      -0.311434	        1.07752	     -0.0464757	        1.03219	     -0.0234722	       -1.10363	      -0.443824	      0.0714375	       0.467296	
       0.431522	      -0.642929	       0.357805	      -0.434825	      -0.313118	        1.07779	     -0.0446868	        1.03572	     -0.0311371	       -1.10436	      -0.436155	       0.068644	       0.467292	
       0.435344	      -0.638963	       0.357671	      -0.439048	      -0.314771	        1.07805	     -0.0429006	        1.03917	      -0.038838	       -1.10503	      -0.428449	      0.0658601	       0.467287	
       0.439161	       -0.63499	       0.357508	      -0.443267	      -0.316391	         1.0783	     -0.0411171	        1.04254	     -0.0465735	       -1.10562	      -0.420709	      0.0630853	       0.467283	
       0.442972	       -0.63101	       0.357316	      -0.447482	       -0.31798	        1.07853	     -0.0393361	        1.04582	     -0.0543423	       -1.10614	      -0.412936	      0.0603193	       0.467278	
       0.446779	      -0.627023	       0.357094	      -0.451693	      -0.319537	        1.07876	     -0.0375575	        1.04903	      -0.062143	       -1.10659	       -0.40513	      0.0575617	       0.467273	
        0.45058	       -0.62303	       0.356843	        -0.4559	      -0.321062	        1.07897	     -0.0357812	        1.05215	     -0.0699742	       -1.10696	      -0.397294	      0.0548121	       0.467268	
       0.454377	      -0.619029	       0.356563	      -0.460104	      -0.322556	        1.07917	     -0.0340073	        1.05518	     -0.0778344	       -1.10725	      -0.389429	      0.0520702	       0.467263	
       0.458168	      -0.615022	       0.356253	      -0.464303	      -0.324017	        1.07936	     -0.0322355	        1.05814	     -0.0857223	       -1.10747	      -0.381536	      0.0493356	       0.467258	
       0.461956	      -0.611009	       0.355913	      -0.468497	      -0.325447	        1.07955	     -0.0304658	          1.061	     -0.0936365	       -1.10761	      -0.373617	      0.0466079	       0.467253	
       0.465739	       -0.60699	       0.355544	      -0.472688	      -0.326846	        1.07972	      -0.028698	        1.06379	      -0.101575	       -1.10768	      -0.365673	      0.0438867	       0.467249	
       0.469518	      -0.602964	       0.355145	      -0.476874	      -0.328213	        1.07988	     -0.0269322	        1.06649	      -0.109538	       -1.10766	      -0.357706	      0.0411718	       0.467244	
       0.473294	      -0.598933	       0.354716	      -0.481056	      -0.329548	        1.08003	     -0.0251681	         1.0691	      -0.117522	       -1.10756	      -0.349718	      0.0384628	       0.467239	
       0.477066	      -0.594896	       0.354258	      -0.485233	      -0.330852	        1.08017	     -0.0234058	        1.07163	      -0.125526	       -1.10739	      -0.341709	      0.0357592	       0.467235	
       0.480834	      -0.590853	        0.35377	      -0.489406	      -0.332125	         1.0803	     -0.0216451	        1.07407	       -0.13355	       -1.10713	      -0.333681	      0.0330608	       0.467231	
       0.484599	      -0.586804	       0.353252	      -0.493574	      -0.333366	        1.08042	     -0.0198858	        1.07643	       -0.14159	       -1.10679	      -0.325637	      0.0303671	       0.467227	
       0.488362	       -0.58275	       0.352704	      -0.497737	      -0.334576	        1.08053	      -0.018128	         1.0787	      -0.149647	       -1.10638	      -0.317576	      0.0276779	       0.467223	
       0.492121	       -0.57869	       0.352126	      -0.501896	      -0.335755	        1.08063	     -0.0163716	        1.08088	      -0.157718	       -1.10587	      -0.309502	      0.0249928	        0.46722	
       0.495878	      -0.574626	       0.351519	      -0.506049	      -0.336902	        1.08071	     -0.0146163	        1.08298	      -0.165802	       -1.10529	      -0.301414	      0.0223114	       0.467217	
       0.499632	      -0.570556	       0.350881	      -0.510198	      -0.338019	        1.08079	     -0.0128622	        1.08499	      -0.173898	       -1.10462	      -0.293316	      0.0196334	       0.467214	
       0.503384	      -0.566481	       0.350213	      -0.514341	      -0.339104	        1.08086	     -0.0111091	        1.08691	      -0.182003	       -1.10387	      -0.285208	      0.0169585	       0.467212	
       0.507135	      -0.562401	       0.349516	       -0.51848	      -0.340159	        1.08092	    -0.00935696	        1.08875	      -0.190117	       -1.10303	      -0.277092	      0.0142862	       0.467209	
       0.510883	      -0.558317	       0.348788	      -0.522613	      -0.341182	        1.08097	    -0.00760565	         1.0905	      -0.198238	       -1.10212	       -0.26897	      0.0116162	       0.467208	
        0.51463	      -0.554228	        0.34803	       -0.52674	      -0.342175	        1.08101	    -0.00585509	        1.09216	      -0.206364	       -1.10111	      -0.260843	     0.00894826	       0.467206	
       0.518375	      -0.550134	       0.347242	      -0.530863	      -0.343136	        1.08104	    -0.00410517	        1.09374	      -0.214493	       -1.10002	      -0.252712	     0.00628195	       0.467205	
        0.52212	      -0.546036	       0.346423	      -0.534979	      -0.344067	        1.08105	     -0.0023558	        1.09523	      -0.222625	       -1.09885	      -0.244579	     0.00361694	       0.467204	
       0.525863	      -0.541933	       0.345575	       -0.53909	      -0.344968	        1.08106	   -0.000606885	        1.09664	      -0.230758	       -1.09759	      -0.236446	    0.000952884	       0.467204	
       0.529606	      -0.537826	       0.344696	      -0.543196	      -0.345838	        1.08106	     0.00114168	        1.09795	       -0.23889	       -1.09624	      -0.228314	    -0.00171056	       0.467204	
